Year,Month,Country,N_visitors
2010.0,1.0,Unnamed: 0,0.0
2010.0,1.0,Albania,
2010.0,1.0,Egypt,998440.0
2010.0,1.0,Morocco,
2010.0,1.0,Switzerland,535966.0
2010.0,2.0,Unnamed: 0,1.0
2010.0,2.0,Albania,
2010.0,2.0,Egypt,1018351.0
2010.0,2.0,Morocco,
2010.0,2.0,Switzerland,590856.0
2010.0,3.0,Unnamed: 0,2.0
2010.0,3.0,Albania,201181.0
2010.0,3.0,Egypt,1281102.0
2010.0,3.0,Morocco,
2010.0,3.0,Switzerland,661304.0
2010.0,4.0,Unnamed: 0,3.0
2010.0,4.0,Albania,
2010.0,4.0,Egypt,1179734.0
2010.0,4.0,Morocco,
2010.0,4.0,Switzerland,565775.0
2010.0,5.0,Unnamed: 0,4.0
2010.0,5.0,Albania,
2010.0,5.0,Egypt,1138059.0
2010.0,5.0,Morocco,
2010.0,5.0,Switzerland,717188.0
2010.0,6.0,Unnamed: 0,5.0
2010.0,6.0,Albania,397870.0
2010.0,6.0,Egypt,986352.0
2010.0,6.0,Morocco,
2010.0,6.0,Switzerland,885364.0
2010.0,7.0,Unnamed: 0,6.0
2010.0,7.0,Albania,
2010.0,7.0,Egypt,1254101.0
2010.0,7.0,Morocco,
2010.0,7.0,Switzerland,1104420.0
2010.0,8.0,Unnamed: 0,7.0
2010.0,8.0,Albania,
2010.0,8.0,Egypt,1100350.0
2010.0,8.0,Morocco,
2010.0,8.0,Switzerland,1060341.0
2010.0,9.0,Unnamed: 0,8.0
2010.0,9.0,Albania,1474650.0
2010.0,9.0,Egypt,1134360.0
2010.0,9.0,Morocco,
2010.0,9.0,Switzerland,874116.0
2010.0,10.0,Unnamed: 0,9.0
2010.0,10.0,Albania,
2010.0,10.0,Egypt,1419800.0
2010.0,10.0,Morocco,
2010.0,10.0,Switzerland,630714.0
2010.0,11.0,Unnamed: 0,10.0
2010.0,11.0,Albania,
2010.0,11.0,Egypt,1331836.0
2010.0,11.0,Morocco,
2010.0,11.0,Switzerland,470435.0
2010.0,12.0,Unnamed: 0,11.0
2010.0,12.0,Albania,343636.0
2010.0,12.0,Egypt,1208792.0
2010.0,12.0,Morocco,
2010.0,12.0,Switzerland,531805.0
2011.0,1.0,Unnamed: 0,0.0
2011.0,1.0,Albania,
2011.0,1.0,Egypt,1084160.0
2011.0,1.0,Morocco,586513.0
2011.0,1.0,Switzerland,555750.0
2011.0,2.0,Unnamed: 0,1.0
2011.0,2.0,Albania,
2011.0,2.0,Egypt,193773.0
2011.0,2.0,Morocco,598081.0
2011.0,2.0,Switzerland,572954.0
2011.0,3.0,Unnamed: 0,2.0
2011.0,3.0,Albania,289623.0
2011.0,3.0,Egypt,506674.0
2011.0,3.0,Morocco,648496.0
2011.0,3.0,Switzerland,668966.0
2011.0,4.0,Unnamed: 0,3.0
2011.0,4.0,Albania,
2011.0,4.0,Egypt,754461.0
2011.0,4.0,Morocco,783972.0
2011.0,4.0,Switzerland,602577.0
2011.0,5.0,Unnamed: 0,4.0
2011.0,5.0,Albania,
2011.0,5.0,Egypt,669941.0
2011.0,5.0,Morocco,643728.0
2011.0,5.0,Switzerland,723484.0
2011.0,6.0,Unnamed: 0,5.0
2011.0,6.0,Albania,555757.0
2011.0,6.0,Egypt,701860.0
2011.0,6.0,Morocco,941282.0
2011.0,6.0,Switzerland,911739.0
2011.0,7.0,Unnamed: 0,6.0
2011.0,7.0,Albania,
2011.0,7.0,Egypt,927326.0
2011.0,7.0,Morocco,1588674.0
2011.0,7.0,Switzerland,1084113.0
2011.0,8.0,Unnamed: 0,7.0
2011.0,8.0,Albania,
2011.0,8.0,Egypt,899073.0
2011.0,8.0,Morocco,797165.0
2011.0,8.0,Switzerland,983908.0
2011.0,9.0,Unnamed: 0,8.0
2011.0,9.0,Albania,1656017.0
2011.0,9.0,Egypt,898398.0
2011.0,9.0,Morocco,683214.0
2011.0,9.0,Switzerland,833775.0
2011.0,10.0,Unnamed: 0,9.0
2011.0,10.0,Albania,
2011.0,10.0,Egypt,1043384.0
2011.0,10.0,Morocco,745744.0
2011.0,10.0,Switzerland,616147.0
2011.0,11.0,Unnamed: 0,10.0
2011.0,11.0,Albania,
2011.0,11.0,Egypt,984852.0
2011.0,11.0,Morocco,627529.0
2011.0,11.0,Switzerland,462514.0
2011.0,12.0,Unnamed: 0,11.0
2011.0,12.0,Albania,430735.0
2011.0,12.0,Egypt,833032.0
2011.0,12.0,Morocco,697735.0
2011.0,12.0,Switzerland,518378.0
2012.0,1.0,Unnamed: 0,0.0
2012.0,1.0,Albania,
2012.0,1.0,Egypt,795133.0
2012.0,1.0,Morocco,533030.0
2012.0,1.0,Switzerland,534127.0
2012.0,2.0,Unnamed: 0,1.0
2012.0,2.0,Albania,
2012.0,2.0,Egypt,736098.0
2012.0,2.0,Morocco,570002.0
2012.0,2.0,Switzerland,546459.0
2012.0,3.0,Unnamed: 0,2.0
2012.0,3.0,Albania,321734.0
2012.0,3.0,Egypt,900983.0
2012.0,3.0,Morocco,642222.0
2012.0,3.0,Switzerland,653086.0
2012.0,4.0,Unnamed: 0,3.0
2012.0,4.0,Albania,
2012.0,4.0,Egypt,996294.0
2012.0,4.0,Morocco,773772.0
2012.0,4.0,Switzerland,585343.0
2012.0,5.0,Unnamed: 0,4.0
2012.0,5.0,Albania,
2012.0,5.0,Egypt,817885.0
2012.0,5.0,Morocco,661369.0
2012.0,5.0,Switzerland,740335.0
2012.0,6.0,Unnamed: 0,5.0
2012.0,6.0,Albania,671836.0
2012.0,6.0,Egypt,827983.0
2012.0,6.0,Morocco,953299.0
2012.0,6.0,Switzerland,884530.0
2012.0,7.0,Unnamed: 0,6.0
2012.0,7.0,Albania,
2012.0,7.0,Egypt,991009.0
2012.0,7.0,Morocco,1316336.0
2012.0,7.0,Switzerland,1043969.0
2012.0,8.0,Unnamed: 0,7.0
2012.0,8.0,Albania,
2012.0,8.0,Egypt,1010157.0
2012.0,8.0,Morocco,1133376.0
2012.0,8.0,Switzerland,1026003.0
2012.0,9.0,Unnamed: 0,8.0
2012.0,9.0,Albania,2029618.0
2012.0,9.0,Egypt,972272.0
2012.0,9.0,Morocco,694343.0
2012.0,9.0,Switzerland,847364.0
2012.0,10.0,Unnamed: 0,9.0
2012.0,10.0,Albania,
2012.0,10.0,Egypt,1126047.0
2012.0,10.0,Morocco,821123.0
2012.0,10.0,Switzerland,664943.0
2012.0,11.0,Unnamed: 0,10.0
2012.0,11.0,Albania,
2012.0,11.0,Egypt,1066493.0
2012.0,11.0,Morocco,568920.0
2012.0,11.0,Switzerland,482799.0
2012.0,12.0,Unnamed: 0,11.0
2012.0,12.0,Albania,490478.0
2012.0,12.0,Egypt,955394.0
2012.0,12.0,Morocco,707364.0
2012.0,12.0,Switzerland,557079.0
2013.0,1.0,Unnamed: 0,0.0
2013.0,1.0,Albania,
2013.0,1.0,Egypt,879710.0
2013.0,1.0,Morocco,550499.0
2013.0,1.0,Switzerland,515918.0
2013.0,2.0,Unnamed: 0,1.0
2013.0,2.0,Albania,
2013.0,2.0,Egypt,822845.0
2013.0,2.0,Morocco,551213.0
2013.0,2.0,Switzerland,565484.0
2013.0,3.0,Unnamed: 0,2.0
2013.0,3.0,Albania,382416.0
2013.0,3.0,Egypt,1084446.0
2013.0,3.0,Morocco,702785.0
2013.0,3.0,Switzerland,679030.0
2013.0,4.0,Unnamed: 0,3.0
2013.0,4.0,Albania,
2013.0,4.0,Egypt,1060728.0
2013.0,4.0,Morocco,753906.0
2013.0,4.0,Switzerland,607874.0
2013.0,5.0,Unnamed: 0,4.0
2013.0,5.0,Albania,
2013.0,5.0,Egypt,935231.0
2013.0,5.0,Morocco,722156.0
2013.0,5.0,Switzerland,768540.0
2013.0,6.0,Unnamed: 0,5.0
2013.0,6.0,Albania,652609.0
2013.0,6.0,Egypt,966518.0
2013.0,6.0,Morocco,906376.0
2013.0,6.0,Switzerland,946015.0
2013.0,7.0,Unnamed: 0,6.0
2013.0,7.0,Albania,
2013.0,7.0,Egypt,750502.0
2013.0,7.0,Morocco,1310917.0
2013.0,7.0,Switzerland,1112407.0
2013.0,8.0,Unnamed: 0,7.0
2013.0,8.0,Albania,
2013.0,8.0,Egypt,551391.0
2013.0,8.0,Morocco,1530721.0
2013.0,8.0,Switzerland,1130416.0
2013.0,9.0,Unnamed: 0,8.0
2013.0,9.0,Albania,1675251.0
2013.0,9.0,Egypt,282687.0
2013.0,9.0,Morocco,745676.0
2013.0,9.0,Switzerland,881307.0
2013.0,10.0,Unnamed: 0,9.0
2013.0,10.0,Albania,
2013.0,10.0,Egypt,534257.0
2013.0,10.0,Morocco,859647.0
2013.0,10.0,Switzerland,680510.0
2013.0,11.0,Unnamed: 0,10.0
2013.0,11.0,Albania,
2013.0,11.0,Egypt,649623.0
2013.0,11.0,Morocco,621954.0
2013.0,11.0,Switzerland,495806.0
2013.0,12.0,Unnamed: 0,11.0
2013.0,12.0,Albania,546712.0
2013.0,12.0,Egypt,655621.0
2013.0,12.0,Morocco,790414.0
2013.0,12.0,Switzerland,584125.0
2014.0,1.0,Unnamed: 0,0.0
2014.0,1.0,Albania,
2014.0,1.0,Egypt,617993.0
2014.0,1.0,Morocco,603216.0
2014.0,1.0,Switzerland,543615.0
2014.0,2.0,Unnamed: 0,1.0
2014.0,2.0,Albania,
2014.0,2.0,Egypt,597809.0
2014.0,2.0,Morocco,625273.0
2014.0,2.0,Switzerland,571028.0
2014.0,3.0,Unnamed: 0,2.0
2014.0,3.0,Albania,481136.0
2014.0,3.0,Egypt,731489.0
2014.0,3.0,Morocco,726759.0
2014.0,3.0,Switzerland,690543.0
2014.0,4.0,Unnamed: 0,3.0
2014.0,4.0,Albania,
2014.0,4.0,Egypt,835358.0
2014.0,4.0,Morocco,855035.0
2014.0,4.0,Switzerland,635211.0
2014.0,5.0,Unnamed: 0,4.0
2014.0,5.0,Albania,
2014.0,5.0,Egypt,745301.0
2014.0,5.0,Morocco,760253.0
2014.0,5.0,Switzerland,777141.0
2014.0,6.0,Unnamed: 0,5.0
2014.0,6.0,Albania,815196.0
2014.0,6.0,Egypt,765490.0
2014.0,6.0,Morocco,871119.0
2014.0,6.0,Switzerland,934993.0
2014.0,7.0,Unnamed: 0,6.0
2014.0,7.0,Albania,
2014.0,7.0,Egypt,869530.0
2014.0,7.0,Morocco,1495788.0
2014.0,7.0,Switzerland,1099383.0
2014.0,8.0,Unnamed: 0,7.0
2014.0,8.0,Albania,
2014.0,8.0,Egypt,979744.0
2014.0,8.0,Morocco,1420554.0
2014.0,8.0,Switzerland,1174344.0
2014.0,9.0,Unnamed: 0,8.0
2014.0,9.0,Albania,1779569.0
2014.0,9.0,Egypt,867385.0
2014.0,9.0,Morocco,757621.0
2014.0,9.0,Switzerland,881739.0
2014.0,10.0,Unnamed: 0,9.0
2014.0,10.0,Albania,
2014.0,10.0,Egypt,978964.0
2014.0,10.0,Morocco,794592.0
2014.0,10.0,Switzerland,725375.0
2014.0,11.0,Unnamed: 0,10.0
2014.0,11.0,Albania,
2014.0,11.0,Egypt,877788.0
2014.0,11.0,Morocco,613282.0
2014.0,11.0,Switzerland,508123.0
2014.0,12.0,Unnamed: 0,11.0
2014.0,12.0,Albania,596690.0
2014.0,12.0,Egypt,761426.0
2014.0,12.0,Morocco,759452.0
2014.0,12.0,Switzerland,616765.0
2015.0,1.0,Unnamed: 0,0.0
2015.0,1.0,Albania,
2015.0,1.0,Egypt,659572.0
2015.0,1.0,Morocco,604830.0
2015.0,1.0,Switzerland,548375.0
2015.0,2.0,Unnamed: 0,1.0
2015.0,2.0,Albania,
2015.0,2.0,Egypt,623221.0
2015.0,2.0,Morocco,614263.0
2015.0,2.0,Switzerland,607649.0
2015.0,3.0,Unnamed: 0,2.0
2015.0,3.0,Albania,487271.0
2015.0,3.0,Egypt,816643.0
2015.0,3.0,Morocco,726963.0
2015.0,3.0,Switzerland,668257.0
2015.0,4.0,Unnamed: 0,3.0
2015.0,4.0,Albania,
2015.0,4.0,Egypt,909015.0
2015.0,4.0,Morocco,821190.0
2015.0,4.0,Switzerland,627163.0
2015.0,5.0,Unnamed: 0,4.0
2015.0,5.0,Albania,
2015.0,5.0,Egypt,879694.0
2015.0,5.0,Morocco,763699.0
2015.0,5.0,Switzerland,814053.0
2015.0,6.0,Unnamed: 0,5.0
2015.0,6.0,Albania,973362.0
2015.0,6.0,Egypt,801048.0
2015.0,6.0,Morocco,781206.0
2015.0,6.0,Switzerland,956969.0
2015.0,7.0,Unnamed: 0,6.0
2015.0,7.0,Albania,
2015.0,7.0,Egypt,895930.0
2015.0,7.0,Morocco,1713691.0
2015.0,7.0,Switzerland,1181363.0
2015.0,8.0,Unnamed: 0,7.0
2015.0,8.0,Albania,
2015.0,8.0,Egypt,898358.0
2015.0,8.0,Morocco,1256514.0
2015.0,8.0,Switzerland,1184346.0
2015.0,9.0,Unnamed: 0,8.0
2015.0,9.0,Albania,2004786.0
2015.0,9.0,Egypt,787648.0
2015.0,9.0,Morocco,828611.0
2015.0,9.0,Switzerland,917494.0
2015.0,10.0,Unnamed: 0,9.0
2015.0,10.0,Albania,
2015.0,10.0,Egypt,893522.0
2015.0,10.0,Morocco,736120.0
2015.0,10.0,Switzerland,720729.0
2015.0,11.0,Unnamed: 0,10.0
2015.0,11.0,Albania,
2015.0,11.0,Egypt,546611.0
2015.0,11.0,Morocco,589517.0
2015.0,11.0,Switzerland,511980.0
2015.0,12.0,Unnamed: 0,11.0
2015.0,12.0,Albania,665823.0
2015.0,12.0,Egypt,427616.0
2015.0,12.0,Morocco,740158.0
2015.0,12.0,Switzerland,566255.0
2016.0,1.0,Unnamed: 0,0.0
2016.0,1.0,Albania,
2016.0,1.0,Egypt,350797.0
2016.0,1.0,Morocco,590767.0
2016.0,1.0,Switzerland,589664.16
2016.0,2.0,Unnamed: 0,1.0
2016.0,2.0,Albania,
2016.0,2.0,Egypt,337929.0
2016.0,2.0,Morocco,609439.0
2016.0,2.0,Switzerland,686251.5
2016.0,3.0,Unnamed: 0,2.0
2016.0,3.0,Albania,561948.0
2016.0,3.0,Egypt,428553.0
2016.0,3.0,Morocco,735487.0
2016.0,3.0,Switzerland,767471.59
2016.0,4.0,Unnamed: 0,3.0
2016.0,4.0,Albania,
2016.0,4.0,Egypt,412816.0
2016.0,4.0,Morocco,809819.0
2016.0,4.0,Switzerland,676846.89
2016.0,5.0,Unnamed: 0,4.0
2016.0,5.0,Albania,
2016.0,5.0,Egypt,420216.0
2016.0,5.0,Morocco,736418.0
2016.0,5.0,Switzerland,895459.76
2016.0,6.0,Unnamed: 0,5.0
2016.0,6.0,Albania,1038749.0
2016.0,6.0,Egypt,316290.0
2016.0,6.0,Morocco,718413.0
2016.0,6.0,Switzerland,1028285.8
2016.0,7.0,Unnamed: 0,6.0
2016.0,7.0,Albania,
2016.0,7.0,Egypt,516582.0
2016.0,7.0,Morocco,1834113.0
2016.0,7.0,Switzerland,1386866.51
2016.0,8.0,Unnamed: 0,7.0
2016.0,8.0,Albania,
2016.0,8.0,Egypt,492803.0
2016.0,8.0,Morocco,1285181.0
2016.0,8.0,Switzerland,1391244.52
2016.0,9.0,Unnamed: 0,8.0
2016.0,9.0,Albania,2395915.0
2016.0,9.0,Egypt,462012.0
2016.0,9.0,Morocco,811663.0
2016.0,9.0,Switzerland,1024567.99
2016.0,10.0,Unnamed: 0,9.0
2016.0,10.0,Albania,
2016.0,10.0,Egypt,494125.0
2016.0,10.0,Morocco,749376.0
2016.0,10.0,Switzerland,763583.98
2016.0,11.0,Unnamed: 0,10.0
2016.0,11.0,Albania,
2016.0,11.0,Egypt,488426.0
2016.0,11.0,Morocco,627855.0
2016.0,11.0,Switzerland,535342.1
2016.0,12.0,Unnamed: 0,11.0
2016.0,12.0,Albania,738899.0
2016.0,12.0,Egypt,537244.0
2016.0,12.0,Morocco,823200.0
2016.0,12.0,Switzerland,656344.62
2017.0,1.0,Unnamed: 0,0.0
2017.0,1.0,Albania,164149.0
2017.0,1.0,Egypt,529809.0
2017.0,1.0,Morocco,651705.0
2017.0,1.0,Switzerland,631773.11
2017.0,2.0,Unnamed: 0,1.0
2017.0,2.0,Albania,179066.0
2017.0,2.0,Egypt,529094.0
2017.0,2.0,Morocco,674333.0
2017.0,2.0,Switzerland,688232.17
2017.0,3.0,Unnamed: 0,2.0
2017.0,3.0,Albania,233321.0
2017.0,3.0,Egypt,642115.0
2017.0,3.0,Morocco,762562.0
2017.0,3.0,Switzerland,772542.4
2017.0,4.0,Unnamed: 0,3.0
2017.0,4.0,Albania,340336.0
2017.0,4.0,Egypt,703234.0
2017.0,4.0,Morocco,928972.0
2017.0,4.0,Switzerland,793544.47
2017.0,5.0,Unnamed: 0,4.0
2017.0,5.0,Albania,343991.0
2017.0,5.0,Egypt,563462.0
2017.0,5.0,Morocco,765289.0
2017.0,5.0,Switzerland,942783.51
2017.0,6.0,Unnamed: 0,5.0
2017.0,6.0,Albania,421724.0
2017.0,6.0,Egypt,522614.0
2017.0,6.0,Morocco,803793.0
2017.0,6.0,Switzerland,1163582.56
2017.0,7.0,Unnamed: 0,6.0
2017.0,7.0,Albania,833104.0
2017.0,7.0,Egypt,771589.0
2017.0,7.0,Morocco,1934015.0
2017.0,7.0,Switzerland,1458621.37
2017.0,8.0,Unnamed: 0,7.0
2017.0,8.0,Albania,1122618.0
2017.0,8.0,Egypt,809937.0
2017.0,8.0,Morocco,1558023.0
2017.0,8.0,Switzerland,1475167.8
2017.0,9.0,Unnamed: 0,8.0
2017.0,9.0,Albania,443805.0
2017.0,9.0,Egypt,720938.0
2017.0,9.0,Morocco,777182.0
2017.0,9.0,Switzerland,1085952.05
2017.0,10.0,Unnamed: 0,9.0
2017.0,10.0,Albania,368684.0
2017.0,10.0,Egypt,816038.0
2017.0,10.0,Morocco,860894.0
2017.0,10.0,Switzerland,836803.94
2017.0,11.0,Unnamed: 0,10.0
2017.0,11.0,Albania,245533.0
2017.0,11.0,Egypt,766429.0
2017.0,11.0,Morocco,729974.0
2017.0,11.0,Switzerland,566202.98
2017.0,12.0,Unnamed: 0,11.0
2017.0,12.0,Albania,239272.0
2017.0,12.0,Egypt,781321.0
2017.0,12.0,Morocco,902602.0
2017.0,12.0,Switzerland,717997.41
2018.0,1.0,Unnamed: 0,0.0
2018.0,1.0,Albania,222258.0
2018.0,1.0,Egypt,701308.0
2018.0,1.0,Morocco,734348.0
2018.0,1.0,Switzerland,661185.02
2018.0,2.0,Unnamed: 0,1.0
2018.0,2.0,Albania,182121.0
2018.0,2.0,Egypt,719106.0
2018.0,2.0,Morocco,746896.0
2018.0,2.0,Switzerland,730661.37
2018.0,3.0,Unnamed: 0,2.0
2018.0,3.0,Albania,242176.0
2018.0,3.0,Egypt,929323.0
2018.0,3.0,Morocco,926354.0
2018.0,3.0,Switzerland,873637.81
2018.0,4.0,Unnamed: 0,3.0
2018.0,4.0,Albania,334972.0
2018.0,4.0,Egypt,972966.0
2018.0,4.0,Morocco,966979.0
2018.0,4.0,Switzerland,785577.13
2018.0,5.0,Unnamed: 0,4.0
2018.0,5.0,Albania,377657.0
2018.0,5.0,Egypt,806959.0
2018.0,5.0,Morocco,741696.0
2018.0,5.0,Switzerland,993323.91
2018.0,6.0,Unnamed: 0,5.0
2018.0,6.0,Albania,481585.0
2018.0,6.0,Egypt,843413.0
2018.0,6.0,Morocco,950537.0
2018.0,6.0,Switzerland,1237678.09
2018.0,7.0,Unnamed: 0,6.0
2018.0,7.0,Albania,993844.0
2018.0,7.0,Egypt,1090456.0
2018.0,7.0,Morocco,1904276.0
2018.0,7.0,Switzerland,1536476.55
2018.0,8.0,Unnamed: 0,7.0
2018.0,8.0,Albania,1424705.0
2018.0,8.0,Egypt,1082719.0
2018.0,8.0,Morocco,1741721.0
2018.0,8.0,Switzerland,1579654.5
2018.0,9.0,Unnamed: 0,8.0
2018.0,9.0,Albania,648161.0
2018.0,9.0,Egypt,982019.0
2018.0,9.0,Morocco,839659.0
2018.0,9.0,Switzerland,1142778.41
2018.0,10.0,Unnamed: 0,9.0
2018.0,10.0,Albania,323937.0
2018.0,10.0,Egypt,1065274.0
2018.0,10.0,Morocco,950079.0
2018.0,10.0,Switzerland,849619.56
2018.0,11.0,Unnamed: 0,10.0
2018.0,11.0,Albania,236624.0
2018.0,11.0,Egypt,981642.0
2018.0,11.0,Morocco,833481.0
2018.0,11.0,Switzerland,582595.16
2018.0,12.0,Unnamed: 0,11.0
2018.0,12.0,Albania,260009.0
2018.0,12.0,Egypt,1020714.0
2018.0,12.0,Morocco,952682.0
2018.0,12.0,Switzerland,741393.66
2019.0,1.0,Unnamed: 0,0.0
2019.0,1.0,Albania,199713.0
2019.0,1.0,Egypt,850057.0
2019.0,1.0,Morocco,791891.0
2019.0,1.0,Switzerland,640211.81
2019.0,2.0,Unnamed: 0,1.0
2019.0,2.0,Albania,193615.0
2019.0,2.0,Egypt,877736.0
2019.0,2.0,Morocco,803036.0
2019.0,2.0,Switzerland,711349.9
2019.0,3.0,Unnamed: 0,2.0
2019.0,3.0,Albania,270371.0
2019.0,3.0,Egypt,1086675.0
2019.0,3.0,Morocco,911248.0
2019.0,3.0,Switzerland,847405.85
2019.0,4.0,Unnamed: 0,3.0
2019.0,4.0,Albania,390223.0
2019.0,4.0,Egypt,1197050.0
2019.0,4.0,Morocco,1077819.0
2019.0,4.0,Switzerland,841218.91
2019.0,5.0,Unnamed: 0,4.0
2019.0,5.0,Albania,385880.0
2019.0,5.0,Egypt,920322.0
2019.0,5.0,Morocco,724131.0
2019.0,5.0,Switzerland,999974.1
2019.0,6.0,Unnamed: 0,5.0
2019.0,6.0,Albania,610500.0
2019.0,6.0,Egypt,1073442.0
2019.0,6.0,Morocco,1092432.0
2019.0,6.0,Switzerland,1294884.23
2019.0,7.0,Unnamed: 0,6.0
2019.0,7.0,Albania,1137765.0
2019.0,7.0,Egypt,1215759.0
2019.0,7.0,Morocco,2144524.0
2019.0,7.0,Switzerland,1547007.27
2019.0,8.0,Unnamed: 0,7.0
2019.0,8.0,Albania,1531968.0
2019.0,8.0,Egypt,1208200.0
2019.0,8.0,Morocco,1722081.0
2019.0,8.0,Switzerland,1543643.19
2019.0,9.0,Unnamed: 0,8.0
2019.0,9.0,Albania,575665.0
2019.0,9.0,Egypt,1101927.0
2019.0,9.0,Morocco,883792.0
2019.0,9.0,Switzerland,1152819.52
2019.0,10.0,Unnamed: 0,9.0
2019.0,10.0,Albania,371593.0
2019.0,10.0,Egypt,1207745.0
2019.0,10.0,Morocco,972211.0
2019.0,10.0,Switzerland,886281.11
2019.0,11.0,Unnamed: 0,10.0
2019.0,11.0,Albania,258529.0
2019.0,11.0,Egypt,1083435.0
2019.0,11.0,Morocco,815345.0
2019.0,11.0,Switzerland,583781.19
2019.0,12.0,Unnamed: 0,11.0
2019.0,12.0,Albania,271712.0
2019.0,12.0,Egypt,1053334.0
2019.0,12.0,Morocco,994224.0
2019.0,12.0,Switzerland,769039.71
2020.0,1.0,Unnamed: 0,0.0
2020.0,1.0,Albania,238777.0
2020.0,1.0,Egypt,933942.0
2020.0,1.0,Morocco,786503.0
2020.0,1.0,Switzerland,697044.35
2020.0,2.0,Unnamed: 0,1.0
2020.0,2.0,Albania,219868.0
2020.0,2.0,Egypt,930807.0
2020.0,2.0,Morocco,905832.0
2020.0,2.0,Switzerland,714475.89
2020.0,3.0,Unnamed: 0,2.0
2020.0,3.0,Albania,90364.0
2020.0,3.0,Egypt,387837.0
2020.0,3.0,Morocco,273022.0
2020.0,3.0,Switzerland,231443.5
2020.0,4.0,Unnamed: 0,3.0
2020.0,4.0,Albania,11648.0
2020.0,4.0,Egypt,596.0
2020.0,4.0,Morocco,942.0
2020.0,4.0,Switzerland,14450.77
2020.0,5.0,Unnamed: 0,4.0
2020.0,5.0,Albania,15593.0
2020.0,5.0,Egypt,1750.0
2020.0,5.0,Morocco,768.0
2020.0,5.0,Switzerland,30897.83
2020.0,6.0,Unnamed: 0,5.0
2020.0,6.0,Albania,175867.0
2020.0,6.0,Egypt,3847.0
2020.0,6.0,Morocco,6609.0
2020.0,6.0,Switzerland,146987.01
2020.0,7.0,Unnamed: 0,6.0
2020.0,7.0,Albania,378831.0
2020.0,7.0,Egypt,86640.0
2020.0,7.0,Morocco,80167.0
2020.0,7.0,Switzerland,479458.75
2020.0,8.0,Unnamed: 0,7.0
2020.0,8.0,Albania,566863.0
2020.0,8.0,Egypt,219244.0
2020.0,8.0,Morocco,78157.0
2020.0,8.0,Switzerland,633700.86
2020.0,9.0,Unnamed: 0,8.0
2020.0,9.0,Albania,368582.0
2020.0,9.0,Egypt,211574.0
2020.0,9.0,Morocco,83180.0
2020.0,9.0,Switzerland,365403.34
2020.0,10.0,Unnamed: 0,9.0
2020.0,10.0,Albania,198365.0
2020.0,10.0,Egypt,294088.0
2020.0,10.0,Morocco,161505.0
2020.0,10.0,Switzerland,166645.18
2020.0,11.0,Unnamed: 0,10.0
2020.0,11.0,Albania,144072.0
2020.0,11.0,Egypt,264064.0
2020.0,11.0,Morocco,142027.0
2020.0,11.0,Switzerland,75521.44
2020.0,12.0,Unnamed: 0,11.0
2020.0,12.0,Albania,165703.0
2020.0,12.0,Egypt,284244.0
2020.0,12.0,Morocco,259090.0
2020.0,12.0,Switzerland,134318.82
2021.0,1.0,Unnamed: 0,0.0
2021.0,1.0,Albania,175463.0
2021.0,1.0,Egypt,262293.0
2021.0,1.0,Morocco,191861.0
2021.0,1.0,Switzerland,114069.34
2021.0,2.0,Unnamed: 0,1.0
2021.0,2.0,Albania,152080.0
2021.0,2.0,Egypt,299054.0
2021.0,2.0,Morocco,121704.0
2021.0,2.0,Switzerland,123342.4
2021.0,3.0,Unnamed: 0,2.0
2021.0,3.0,Albania,163297.0
2021.0,3.0,Egypt,475195.0
2021.0,3.0,Morocco,116390.0
2021.0,3.0,Switzerland,165107.77
2021.0,4.0,Unnamed: 0,3.0
2021.0,4.0,Albania,227800.0
2021.0,4.0,Egypt,522790.0
2021.0,4.0,Morocco,30217.0
2021.0,4.0,Switzerland,147019.3
2021.0,5.0,Unnamed: 0,4.0
2021.0,5.0,Albania,319707.0
2021.0,5.0,Egypt,506430.0
2021.0,5.0,Morocco,41008.0
2021.0,5.0,Switzerland,191642.7
2021.0,6.0,Unnamed: 0,5.0
2021.0,6.0,Albania,586086.0
2021.0,6.0,Egypt,560883.0
2021.0,6.0,Morocco,340965.0
2021.0,6.0,Switzerland,273005.87
2021.0,7.0,Unnamed: 0,6.0
2021.0,7.0,Albania,1126681.0
2021.0,7.0,Egypt,699351.0
2021.0,7.0,Morocco,977337.0
2021.0,7.0,Switzerland,620142.87
2021.0,8.0,Unnamed: 0,7.0
2021.0,8.0,Albania,1512681.0
2021.0,8.0,Egypt,734679.0
2021.0,8.0,Morocco,657527.0
2021.0,8.0,Switzerland,920727.95
2021.0,9.0,Unnamed: 0,8.0
2021.0,9.0,Albania,479303.0
2021.0,9.0,Egypt,793417.0
2021.0,9.0,Morocco,338028.0
2021.0,9.0,Switzerland,633549.42
2021.0,10.0,Unnamed: 0,9.0
2021.0,10.0,Albania,284104.0
2021.0,10.0,Egypt,1109714.0
2021.0,10.0,Morocco,509966.0
2021.0,10.0,Switzerland,470403.02
2021.0,11.0,Unnamed: 0,10.0
2021.0,11.0,Albania,233548.0
2021.0,11.0,Egypt,1078822.0
2021.0,11.0,Morocco,383416.0
2021.0,11.0,Switzerland,341195.23
2021.0,12.0,Unnamed: 0,11.0
2021.0,12.0,Albania,253082.0
2021.0,12.0,Egypt,924321.0
2021.0,12.0,Morocco,13283.0
2021.0,12.0,Switzerland,389830.81
2022.0,1.0,Unnamed: 0,0.0
2022.0,1.0,Albania,186341.0
